Time,Mode,Status,Temperature_C,LoadCell,New_Data,Checksum
3.258525e+02,2,0,269.60000610,-2.76929998,7,64516
3.264064e+02,2,0,269.60000610,-2.86159992,7,13756
3.268596e+02,2,0,269.60000610,-2.87680006,7,56074
3.274135e+02,2,0,269.60000610,-2.91389990,7,26054
3.279424e+02,2,0,269.60000610,-2.91770005,5,17465
3.284207e+02,2,0,269.60000610,-2.92260003,7,29104
3.289496e+02,2,0,269.60000610,-2.92700005,5,31458
3.294278e+02,2,0,269.60000610,-2.93160009,7,8317
3.299817e+02,2,0,269.60000610,-2.93169999,7,15123
3.304349e+02,2,0,269.60000610,-2.92519999,7,44568
3.309888e+02,2,0,269.14999390,-2.93000007,7,16720
3.314421e+02,2,0,268.70001221,-2.93650007,7,29463
3.319960e+02,2,0,268.70001221,-2.94370008,7,50033
